date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,49.38,6.676
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Salt,KG,actual,Retail,TRY,2.79,0.3772
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.11,0.6911
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tea,KG,actual,Retail,TRY,32.96,4.4563
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,6.29,0.8504
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,9.8,1.3252
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Electricity,kWh,actual,Retail,TRY,0.8,0.1078
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Fuel (gas),12 KG,actual,Retail,TRY,105.34,14.2409
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.96,0.941
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,non-food,Water,Cubic meter,actual,Retail,TRY,5.24,0.7088
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,oil and fats,Oil (olive),L,actual,Retail,TRY,35.9,4.8528
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,oil and fats,Oil (sunflower),L,actual,Retail,TRY,15.77,2.1317
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Beans (white),KG,actual,Retail,TRY,15.9,2.149
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.02,1.3548
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,37.31,5.0441
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,pulses and nuts,Lentils,KG,actual,Retail,TRY,11.39,1.5403
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.03,0.6798
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Bananas,KG,actual,Retail,TRY,12.5,1.6897
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.31,0.3118
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,2.9,0.3922
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,5.97,0.8071
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,6.35,0.8586
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Garlic,KG,actual,Retail,TRY,34.33,4.6411
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Onions,KG,actual,Retail,TRY,1.9,0.2573
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Oranges,KG,actual,Retail,TRY,5.6,0.7566
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Spinach,KG,actual,Retail,TRY,3.95,0.5346
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,5.19,0.7013
2021-01-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,4.97,0.6719
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.69,1.0396
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Bulgur,KG,actual,Retail,TRY,6.2,0.8375
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Pasta,KG,actual,Retail,TRY,6.0,0.8113
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Rice,KG,actual,Retail,TRY,13.72,1.8551
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.69,0.7698
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,47.08,6.3644
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,TRY,15.45,2.0886
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,73.78,9.9743
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,54.82,7.4108
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Cheese,KG,actual,Retail,TRY,28.64,3.8719
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,6.43,0.8699
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,147.54,19.9455
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,milk and dairy,Yogurt,KG,actual,Retail,TRY,7.53,1.0177
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,72.73,9.8324
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Coffee,KG,actual,Retail,TRY,62.21,8.4102
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,49.74,6.7248
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Salt,KG,actual,Retail,TRY,3.44,0.4648
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tea,KG,actual,Retail,TRY,36.02,4.8692
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,7.43,1.005
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,10.86,1.4676
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Electricity,kWh,actual,Retail,TRY,0.8,0.1078
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Fuel (gas),12 KG,actual,Retail,TRY,115.14,15.5657
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,6.92,0.936
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,non-food,Water,Cubic meter,actual,Retail,TRY,6.46,0.8728
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,oil and fats,Oil (olive),L,actual,Retail,TRY,38.21,5.1651
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,oil and fats,Oil (sunflower),L,actual,Retail,TRY,17.51,2.3667
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Beans (white),KG,actual,Retail,TRY,17.72,2.3953
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.69,1.4455
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,39.75,5.3739
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,pulses and nuts,Lentils,KG,actual,Retail,TRY,13.19,1.7832
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.79,0.7833
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Bananas,KG,actual,Retail,TRY,13.34,1.8037
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.63,0.3554
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,4.21,0.5695
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,6.89,0.931
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,7.43,1.004
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Garlic,KG,actual,Retail,TRY,41.02,5.5451
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.41,0.3256
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Oranges,KG,actual,Retail,TRY,6.53,0.8825
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Spinach,KG,actual,Retail,TRY,5.17,0.6985
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,5.91,0.7991
2021-01-15,Istanbul,Eminonu,Istanbul,41.012639,28.966742,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,6.64,0.8977
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.08,0.9571
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.94,0.8027
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Pasta,KG,actual,Retail,TRY,6.14,0.8294
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Rice,KG,actual,Retail,TRY,13.04,1.7629
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.93,0.8015
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Eggs,Unit,actual,Retail,TRY,1.1,0.1487
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,33.19,4.4873
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,73.68,9.9603
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,54.7,7.3942
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Cheese,KG,actual,Retail,TRY,32.46,4.3881
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,5.93,0.8016
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,166.9,22.5632
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,milk and dairy,Yogurt,KG,actual,Retail,TRY,8.43,1.1402
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,68.2,9.2197
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Coffee,KG,actual,Retail,TRY,63.46,8.5793
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,54.59,7.3794
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Salt,KG,actual,Retail,TRY,3.5,0.4733
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.65,0.7637
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tea,KG,actual,Retail,TRY,37.94,5.1287
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,7.52,1.016
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,10.65,1.4402
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Electricity,kWh,actual,Retail,TRY,0.8,0.1078
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Fuel (gas),12 KG,actual,Retail,TRY,102.1,13.8024
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,7.03,0.9502
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,non-food,Water,Cubic meter,actual,Retail,TRY,7.42,1.0035
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,oil and fats,Oil (olive),L,actual,Retail,TRY,38.63,5.2223
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,oil and fats,Oil (sunflower),L,actual,Retail,TRY,16.91,2.2856
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Beans (white),KG,actual,Retail,TRY,17.58,2.3762
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,11.22,1.5172
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,40.63,5.4932
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,pulses and nuts,Lentils,KG,actual,Retail,TRY,12.13,1.6397
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.45,0.7366
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Bananas,KG,actual,Retail,TRY,13.49,1.8241
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.23,0.3013
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,3.34,0.4515
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,5.99,0.8097
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,6.51,0.8802
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Garlic,KG,actual,Retail,TRY,37.19,5.028
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.38,0.3218
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Oranges,KG,actual,Retail,TRY,6.34,0.8567
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Spinach,KG,actual,Retail,TRY,4.37,0.5906
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,5.24,0.7077
2021-01-15,Izmir,Konak,Izmir,38.42369842529297,27.142799377441406,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,6.09,0.8231
2021-02-15,,,National Average,,,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.27,1.026
2021-02-15,,,National Average,,,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.89,0.8317
2021-02-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,TRY,5.79,0.8181
2021-02-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,TRY,2.14,0.3023
2021-02-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,TRY,12.81,1.8091
2021-02-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,5.18,0.7311
2021-02-15,,,National Average,,,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,39.78,5.617
2021-02-15,,,National Average,,,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,65.67,9.2741
2021-02-15,,,National Average,,,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,54.54,7.7018
2021-02-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,TRY,29.12,4.1128
2021-02-15,,,National Average,,,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,6.23,0.8801
2021-02-15,,,National Average,,,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,143.96,20.3298
2021-02-15,,,National Average,,,milk and dairy,Yogurt,KG,actual,Retail,TRY,7.65,1.0801
2021-02-15,,,National Average,,,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,69.75,9.8499
2021-02-15,,,National Average,,,miscellaneous food,Coffee,KG,actual,Retail,TRY,59.86,8.4529
2021-02-15,,,National Average,,,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,46.46,6.5614
2021-02-15,,,National Average,,,miscellaneous food,Salt,KG,actual,Retail,TRY,2.99,0.4223
2021-02-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,TRY,5.64,0.7969
2021-02-15,,,National Average,,,miscellaneous food,Tea,KG,actual,Retail,TRY,34.31,4.8459
2021-02-15,,,National Average,,,miscellaneous food,Tea (herbal),Package,actual,Retail,TRY,6.82,0.9625
2021-02-15,,,National Average,,,miscellaneous food,Tomatoes (paste),KG,actual,Retail,TRY,10.61,1.4976
2021-02-15,,,National Average,,,non-food,Electricity,kWh,actual,Retail,TRY,0.8,0.1126
2021-02-15,,,National Average,,,non-food,Fuel (gas),12 KG,actual,Retail,TRY,112.21,15.8455
2021-02-15,,,National Average,,,non-food,Fuel (petrol-gasoline),L,actual,Retail,TRY,7.03,0.993
2021-02-15,,,National Average,,,non-food,Water,Cubic meter,actual,Retail,TRY,5.66,0.7998
2021-02-15,,,National Average,,,oil and fats,Oil (olive),L,actual,Retail,TRY,38.26,5.4032
2021-02-15,,,National Average,,,oil and fats,Oil (sunflower),L,actual,Retail,TRY,16.97,2.3961
2021-02-15,,,National Average,,,pulses and nuts,Beans (white),KG,actual,Retail,TRY,16.39,2.3139
2021-02-15,,,National Average,,,pulses and nuts,Chickpeas,KG,actual,Retail,TRY,10.0,1.4116
2021-02-15,,,National Average,,,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,TRY,38.57,5.4473
2021-02-15,,,National Average,,,pulses and nuts,Lentils,KG,actual,Retail,TRY,11.47,1.6202
2021-02-15,,,National Average,,,vegetables and fruits,Apples,KG,actual,Retail,TRY,5.29,0.747
2021-02-15,,,National Average,,,vegetables and fruits,Bananas,KG,actual,Retail,TRY,12.73,1.7975
2021-02-15,,,National Average,,,vegetables and fruits,Cabbage,KG,actual,Retail,TRY,2.37,0.3348
2021-02-15,,,National Average,,,vegetables and fruits,Cauliflower,KG,actual,Retail,TRY,3.18,0.4498
2021-02-15,,,National Average,,,vegetables and fruits,Cucumbers,KG,actual,Retail,TRY,7.04,0.9935
2021-02-15,,,National Average,,,vegetables and fruits,Eggplants,KG,actual,Retail,TRY,7.65,1.0806
2021-02-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,TRY,36.06,5.0925
2021-02-15,,,National Average,,,vegetables and fruits,Onions,KG,actual,Retail,TRY,2.11,0.2975
2021-02-15,,,National Average,,,vegetables and fruits,Oranges,KG,actual,Retail,TRY,5.74,0.8101
2021-02-15,,,National Average,,,vegetables and fruits,Spinach,KG,actual,Retail,TRY,4.34,0.6122
2021-02-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,TRY,5.38,0.7599
2021-02-15,,,National Average,,,vegetables and fruits,Zucchini,KG,actual,Retail,TRY,6.82,0.9635
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Bread (common),KG,actual,Retail,TRY,7.18,1.0134
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Bulgur,KG,actual,Retail,TRY,5.94,0.839
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Pasta,KG,actual,Retail,TRY,6.11,0.8624
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Potatoes,KG,actual,Retail,TRY,1.96,0.2764
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Rice,KG,actual,Retail,TRY,11.91,1.6819
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,cereals and tubers,Wheat flour,KG,actual,Retail,TRY,4.48,0.6322
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Fish (fresh),KG,actual,Retail,TRY,41.59,5.8731
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Meat (mutton),KG,actual,Retail,TRY,65.79,9.2911
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,"meat, fish and eggs",Meat (veal),KG,actual,Retail,TRY,53.82,7.601
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Cheese,KG,actual,Retail,TRY,28.59,4.0375
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Milk (pasteurized),L,actual,Retail,TRY,6.36,0.8988
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,TRY,151.79,21.4349
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,milk and dairy,Yogurt,KG,actual,Retail,TRY,7.7,1.0871
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Cocoa (powder),KG,actual,Retail,TRY,70.16,9.9078
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Coffee,KG,actual,Retail,TRY,56.74,8.013
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Coffee (instant),Unit,actual,Retail,TRY,50.7,7.1599
2021-02-15,Ankara,Kecioren,Ankara,39.93339920043945,32.85969924926758,miscellaneous food,Salt,KG,actual,Retail,TRY,2.85,0.4018
